,event_type,time_stamp
29620,a14,320399
29621,a14,320404
29622,a13,320405
29623,a11,320406
29624,a6,320417
29625,a14,320426
29626,a11,320426
29627,a11,320426
29628,a14,320431
29629,a13,320437
29630,a13,320438
29631,a11,320439
29632,a14,320439
29633,a9,320447
29634,a5,320448
29635,a5,320453
29636,a14,320454
29637,a14,320458
29638,a14,320472
29639,a7,320476
29640,a8,320476
29641,a14,320484
29642,a11,320484
29643,a5,320491
29644,a13,320492
29645,a14,320496
29646,a6,320506
29647,a5,320511
29648,a14,320518
29649,a5,320519
29650,a7,320521
29651,a14,320521
29652,a11,320522
29653,a9,320534
29654,a13,320547
29655,a13,320558
29656,a6,320578
29657,a5,320617
29658,a5,320645
29659,a13,320645
29660,a5,320651
29661,a13,320655
29662,a1,320670
29663,a14,320671
29664,a5,320677
29665,a5,320680
29666,a6,320687
29667,a13,320732
29668,a7,320737
29669,a6,320737
29670,a5,320742
29671,a6,320758
29672,a5,320764
29673,a2,320803
29674,a6,320803
29675,a8,320805
29676,a7,320805
29677,a6,320805
29678,a11,320805
29679,a6,320810
29680,a5,320811
29681,a13,320817
29682,a5,320820
29683,a5,320825
29684,a17,320826
29685,a16,320826
29686,a13,320828
29687,a5,320829
29688,a5,320830
29689,a5,320832
29690,a5,320833
29691,a13,320834
29692,a6,320836
29693,a6,320839
29694,a5,320843
29695,a11,320844
29696,a13,320854
29697,a6,320857
29698,a5,320859
29699,a13,320863
29700,a5,320865
29701,a6,320867
29702,a5,320869
29703,a5,320888
29704,a13,320889
29705,a5,320893
29706,a13,320928
29707,a6,320936
29708,a5,320939
29709,a13,320939
29710,a5,320950
29711,a6,320950
29712,a5,320955
29713,a13,320961
29714,a5,320972
29715,a5,320973
29716,a5,320974
29717,a5,320984
29718,a13,320985
29719,a13,320989
29720,a13,321005
29721,a1,321011
29722,a6,321011
29723,a16,321012
29724,a11,321012
29725,a17,321012
29726,a11,321012
29727,a17,321020
29728,a5,321023
29729,a6,321039
29730,a6,321057
29731,a0,321077
29732,a11,321077
29733,a13,321079
29734,a17,321080
29735,a16,321084
29736,a17,321130
29737,a6,321153
29738,a13,321180
29739,a2,321186
29740,a6,321271
29741,a17,321273
29742,a16,321274
29743,a7,321285
29744,a5,321291
29745,a7,321310
29746,a14,321310
29747,a11,321310
29748,a11,321310
29749,a13,321322
29750,a17,321323
29751,a6,321338
29752,a13,321344
29753,a17,321345
29754,a13,321377
29755,a6,321406
29756,a14,321419
29757,a13,321421
29758,a5,321426
29759,a5,321465
29760,a5,321508
29761,a13,321510
29762,a13,321519
29763,a13,321541
29764,a7,321543
29765,a7,321543
29766,a5,321574
29767,a7,321580
29768,a14,321580
29769,a11,321581
29770,a13,321584
29771,a13,321606
29772,a6,321632
29773,a6,321657
29774,a13,321661
29775,a6,321663
29776,a7,321670
29777,a6,321670
29778,a11,321671
29779,a6,321677
29780,a7,321678
29781,a6,321678
29782,a13,321683
29783,a13,321683
29784,a7,321687
29785,a14,321687
29786,a14,321687
29787,a11,321687
29788,a17,321690
29789,a16,321699
29790,a17,321700
29791,a6,321701
29792,a13,321705
29793,a2,321713
29794,a6,321714
29795,a7,321740
29796,a6,321740
29797,a5,321755
29798,a6,321760
29799,a13,321770
29800,a6,321779
29801,a5,321781
29802,a6,321791
29803,a13,321800
29804,a6,321806
29805,a11,321806
29806,a17,321812
29807,a5,321846
29808,a6,321848
29809,a13,321868
29810,a7,321871
29811,a13,321890
29812,a0,321891
29813,a7,321902
29814,a0,321911
29815,a6,321912
29816,a0,321917
29817,a14,321919
29818,a9,321929
29819,a14,321929
29820,a0,321930
29821,a14,321933
29822,a0,321934
29823,a9,321938
29824,a14,321939
29825,a14,321945
29826,a5,321946
29827,a14,321947
29828,a0,321952
29829,a14,321954
29830,a9,321957
29831,a13,321958
29832,a14,321963
29833,a14,321965
29834,a11,321971
29835,a14,321973
29836,a6,321974
29837,a9,321976
29838,a0,321978
29839,a14,321979
29840,a6,321981
29841,a14,321981
29842,a0,321992
29843,a0,321997
29844,a13,322000
29845,a0,322005
29846,a14,322005
29847,a14,322006
29848,a9,322006
29849,a0,322012
29850,a6,322018
29851,a0,322019
29852,a6,322024
29853,a0,322027
29854,a5,322041
29855,a7,322068
29856,a14,322068
29857,a5,322068
29858,a13,322076
29859,a13,322076
29860,a7,322091
29861,a6,322092
29862,a13,322098
29863,a6,322143
29864,a6,322156
29865,a11,322156
29866,a6,322159
29867,a5,322165
29868,a3,322196
29869,a3,322196
29870,a14,322196
29871,a14,322196
29872,a11,322197
29873,a11,322197
29874,a14,322197
29875,a6,322223
29876,a11,322232
29877,a13,322261
29878,a7,322271
29879,a6,322271
29880,a6,322274
29881,a6,322281
29882,a14,322281
29883,a11,322281
29884,a11,322282
29885,a11,322282
29886,a6,322302
29887,a5,322305
29888,a13,322306
29889,a11,322308
29890,a6,322308
29891,a6,322311
29892,a5,322343
29893,a6,322347
29894,a5,322354
29895,a11,322356
29896,a11,322360
29897,a13,322360
29898,a11,322362
29899,a11,322362
29900,a5,322363
29901,a6,322368
29902,a5,322390
29903,a13,322393
29904,a5,322435
29905,a13,322448
29906,a5,322462
29907,a5,322478
29908,a13,322491
29909,a5,322499
29910,a5,322507
29911,a13,322515
29912,a5,322530
29913,a14,322537
29914,a14,322537
29915,a10,322537
29916,a14,322540
29917,a14,322540
29918,a10,322540
29919,a14,322543
29920,a10,322543
29921,a14,322543
29922,a14,322545
29923,a10,322545
29924,a14,322545
29925,a14,322548
29926,a10,322548
29927,a14,322548
29928,a14,322548
29929,a14,322548
29930,a14,322548
29931,a14,322548
29932,a14,322551
29933,a14,322551
29934,a10,322551
29935,a14,322551
29936,a14,322551
29937,a14,322551
29938,a14,322551
29939,a14,322554
29940,a14,322554
29941,a14,322554
29942,a10,322554
29943,a14,322554
29944,a14,322554
29945,a14,322554
29946,a13,322557
29947,a14,322557
29948,a10,322557
29949,a14,322557
29950,a14,322557
29951,a14,322557
29952,a14,322557
29953,a14,322557
29954,a14,322560
29955,a14,322560
29956,a10,322560
29957,a14,322562
29958,a14,322563
29959,a10,322563
29960,a14,322565
29961,a14,322565
29962,a10,322565
29963,a14,322568
29964,a10,322568
29965,a14,322568
29966,a14,322571
29967,a10,322571
29968,a14,322571
29969,a14,322571
29970,a14,322571
29971,a14,322571
29972,a14,322571
29973,a14,322574
29974,a14,322574
29975,a14,322574
29976,a14,322574
29977,a10,322574
29978,a14,322574
29979,a14,322574
29980,a5,322577
29981,a14,322577
29982,a14,322577
29983,a10,322577
29984,a14,322577
29985,a14,322577
29986,a14,322577
29987,a14,322577
29988,a14,322580
29989,a14,322580
29990,a10,322580
29991,a14,322583
29992,a14,322583
29993,a10,322583
29994,a14,322586
29995,a14,322586
29996,a10,322586
29997,a14,322589
29998,a10,322589
29999,a14,322589
30000,a14,322592
30001,a10,322592
30002,a14,322592
30003,a14,322595
30004,a14,322595
30005,a10,322595
30006,a14,322598
30007,a14,322598
30008,a14,322598
30009,a10,322598
30010,a14,322601
30011,a10,322602
30012,a14,322602
30013,a14,322605
30014,a14,322605
30015,a10,322605
30016,a14,322608
30017,a10,322608
30018,a14,322608
30019,a13,322611
30020,a14,322611
30021,a14,322611
30022,a10,322611
30023,a14,322614
30024,a10,322614
30025,a14,322614
30026,a7,322616
30027,a6,322616
30028,a14,322618
30029,a14,322618
30030,a10,322618
30031,a5,322618
30032,a14,322621
30033,a14,322621
30034,a10,322621
30035,a14,322624
30036,a14,322625
30037,a10,322625
30038,a14,322628
30039,a14,322628
30040,a10,322628
30041,a5,322631
30042,a14,322631
30043,a14,322631
30044,a10,322631
30045,a13,322633
30046,a14,322635
30047,a14,322635
30048,a14,322635
30049,a10,322635
30050,a14,322638
30051,a14,322639
30052,a14,322639
30053,a10,322639
30054,a5,322641
30055,a14,322642
30056,a10,322642
30057,a14,322642
30058,a14,322646
30059,a14,322646
30060,a10,322646
30061,a14,322650
30062,a14,322650
30063,a10,322650
30064,a14,322653
30065,a10,322653
30066,a14,322653
30067,a14,322657
30068,a14,322657
30069,a10,322657
30070,a14,322661
30071,a10,322661
30072,a14,322661
30073,a14,322665
30074,a14,322665
30075,a10,322665
30076,a14,322669
30077,a14,322669
30078,a10,322669
30079,a14,322673
30080,a14,322673
30081,a10,322673
30082,a14,322677
30083,a14,322677
30084,a10,322677
30085,a14,322681
30086,a14,322681
30087,a14,322681
30088,a14,322681
30089,a10,322681
30090,a14,322686
30091,a14,322686
30092,a14,322686
30093,a10,322686
30094,a14,322690
30095,a14,322690
30096,a10,322690
30097,a14,322690
30098,a14,322694
30099,a10,322694
30100,a14,322694
30101,a14,322699
30102,a14,322699
30103,a10,322699
30104,a14,322704
30105,a14,322704
30106,a14,322704
30107,a10,322704
30108,a14,322704
30109,a14,322708
30110,a10,322708
30111,a14,322708
30112,a13,322710
30113,a5,322713
30114,a14,322713
30115,a14,322713
30116,a10,322713
30117,a14,322718
30118,a10,322718
30119,a14,322718
30120,a5,322720
30121,a14,322723
30122,a14,322723
30123,a10,322723
30124,a14,322723
30125,a14,322728
30126,a14,322728
30127,a10,322728
30128,a14,322733
30129,a14,322733
30130,a10,322733
30131,a14,322739
30132,a14,322739
30133,a10,322739
30134,a14,322739
30135,a14,322739
30136,a14,322739
30137,a14,322739
30138,a14,322744
30139,a14,322745
30140,a10,322745
30141,a14,322745
30142,a14,322745
30143,a14,322745
30144,a14,322745
30145,a14,322750
30146,a14,322750
30147,a10,322750
30148,a5,322754
30149,a14,322757
30150,a10,322757
30151,a14,322757
30152,a14,322757
30153,a14,322763
30154,a10,322763
30155,a14,322763
30156,a14,322770
30157,a10,322770
30158,a14,322770
30159,a14,322777
30160,a14,322777
30161,a10,322777
30162,a14,322785
30163,a10,322785
30164,a14,322785
30165,a14,322785
30166,a14,322785
30167,a5,322790
30168,a14,322793
30169,a14,322793
30170,a10,322793
30171,a14,322793
30172,a5,322797
30173,a14,322801
30174,a10,322801
30175,a14,322801
30176,a14,322801
30177,a14,322802
30178,a14,322802
30179,a14,322802
30180,a14,322811
30181,a10,322811
30182,a14,322811
30183,a14,322811
30184,a14,322811
30185,a14,322811
30186,a14,322811
30187,a14,322821
30188,a14,322821
30189,a10,322821
30190,a14,322821
30191,a14,322832
30192,a10,322833
30193,a14,322833
30194,a5,322833
30195,a0,322837
30196,a11,322837
30197,a13,322840
30198,a14,322845
30199,a10,322845
30200,a14,322845
30201,a14,322845
30202,a14,322845
30203,a14,322845
30204,a14,322845
30205,a5,322858
30206,a5,322859
30207,a14,322860
30208,a14,322860
30209,a10,322860
30210,a14,322860
30211,a5,322881
30212,a5,322881
30213,a5,322883
30214,a13,322884
30215,a14,322885
30216,a9,322885
30217,a14,322891
30218,a11,322891
30219,a5,322909
30220,a14,322911
30221,a9,322913
30222,a11,322915
30223,a2,322921
30224,a14,322929
30225,a14,322946
30226,a13,322950
30227,a5,322970
30228,a5,322980
30229,a14,322981
30230,a7,322985
30231,a7,322985
30232,a5,322989
30233,a5,322996
30234,a5,323000
30235,a5,323007
30236,a5,323012
30237,a5,323037
30238,a5,323042
30239,a5,323047
30240,a5,323052
30241,a13,323059
30242,a5,323064
30243,a5,323069
30244,a9,323069
30245,a6,323069
30246,a8,323092
30247,a7,323092
30248,a11,323092
30249,a6,323092
30250,a7,323098
30251,a13,323103
30252,a13,323113
30253,a17,323133
30254,a16,323135
30255,a13,323136
30256,a11,323157
30257,a6,323157
30258,a17,323175
30259,a5,323178
30260,a7,323179
30261,a6,323180
30262,a6,323181
30263,a11,323182
30264,a1,323189
30265,a17,323201
30266,a6,323208
30267,a16,323210
30268,a7,323216
30269,a6,323236
30270,a17,323240
30271,a5,323253
30272,a13,323265
30273,a13,323270
30274,a13,323281
30275,a13,323296
30276,a13,323305
30277,a7,323328
30278,a6,323337
30279,a13,323346
30280,a5,323348
30281,a17,323370
30282,a16,323372
30283,a6,323380
30284,a5,323403
30285,a5,323406
30286,a6,323413
30287,a5,323416
30288,a13,323416
30289,a8,323426
30290,a7,323426
30291,a11,323426
30292,a6,323426
30293,a5,323440
30294,a5,323458
30295,a5,323464
30296,a6,323466
30297,a11,323467
30298,a5,323471
30299,a13,323474
30300,a5,323481
30301,a14,323490
30302,a14,323490
30303,a6,323492
30304,a6,323495
30305,a5,323497
30306,a5,323500
30307,a5,323501
30308,a6,323505
30309,a5,323507
30310,a7,323508
30311,a14,323508
30312,a5,323510
30313,a5,323513
30314,a6,323516
30315,a7,323516
30316,a5,323518
30317,a5,323523
30318,a6,323525
30319,a11,323526
30320,a6,323527
30321,a5,323527
30322,a5,323529
30323,a5,323534
30324,a13,323540
30325,a5,323551
30326,a6,323557
30327,a11,323561
30328,a5,323563
30329,a5,323570
30330,a5,323583
30331,a5,323591
30332,a5,323595
30333,a5,323597
30334,a6,323597
30335,a11,323597
30336,a5,323605
30337,a5,323615
30338,a13,323616
30339,a5,323620
30340,a7,323626
30341,a14,323626
30342,a11,323627
30343,a5,323627
30344,a5,323630
30345,a15,323631
30346,a5,323636
30347,a17,323637
30348,a16,323639
30349,a13,323649
30350,a17,323653
30351,a5,323661
30352,a7,323661
30353,a14,323662
30354,a11,323662
30355,a5,323665
30356,a5,323666
30357,a5,323669
30358,a5,323678
30359,a6,323679
30360,a5,323683
30361,a5,323683
30362,a17,323695
30363,a16,323696
30364,a5,323708
30365,a13,323711
30366,a6,323713
30367,a5,323713
30368,a13,323727
30369,a5,323727
30370,a5,323730
30371,a13,323731
30372,a5,323741
30373,a5,323743
30374,a13,323746
30375,a5,323747
30376,a5,323755
30377,a2,323758
30378,a6,323758
30379,a11,323758
30380,a5,323762
30381,a13,323769
30382,a13,323779
30383,a13,323784
30384,a13,323790
30385,a5,323791
30386,a5,323793
30387,a5,323796
30388,a5,323798
30389,a5,323802
30390,a5,323806
30391,a13,323808
30392,a5,323809
30393,a5,323809
30394,a5,323814
30395,a5,323816
30396,a5,323820
30397,a5,323826
30398,a13,323827
30399,a5,323832
30400,a13,323835
30401,a5,323835
30402,a5,323841
30403,a5,323841
30404,a5,323842
30405,a5,323846
30406,a5,323846
30407,a5,323848
30408,a5,323854
30409,a5,323865
30410,a5,323867
30411,a5,323870
30412,a5,323870
30413,a5,323873
30414,a5,323878
30415,a5,323880
30416,a5,323887
30417,a13,323889
30418,a5,323896
30419,a5,323901
30420,a5,323905
30421,a5,323911
30422,a5,323916
30423,a5,323922
30424,a5,323922
30425,a5,323924
30426,a5,323928
30427,a5,323930
30428,a5,323931
30429,a5,323937
30430,a5,323938
30431,a6,323941
30432,a2,323945
30433,a6,323946
30434,a5,323946
30435,a11,323946
30436,a5,323953
30437,a5,323963
30438,a13,323965
30439,a5,323967
30440,a5,323969
30441,a5,323978
30442,a5,323982
30443,a5,323995
30444,a5,324001
30445,a2,324018
30446,a6,324018
30447,a11,324019
30448,a13,324042
30449,a5,324077
30450,a5,324080
30451,a2,324082
30452,a6,324082
30453,a13,324096
30454,a6,324141
30455,a6,324159
30456,a6,324170
30457,a6,324172
30458,a13,324195
30459,a5,324212
30460,a6,324224
30461,a5,324225
30462,a13,324228
30463,a11,324234
30464,a6,324234
30465,a5,324260
30466,a5,324265
30467,a7,324274
30468,a6,324274
30469,a13,324282
30470,a6,324286
30471,a13,324304
30472,a5,324306
30473,a6,324309
30474,a5,324309
30475,a5,324315
30476,a5,324318
30477,a5,324322
30478,a2,324343
30479,a6,324343
30480,a5,324346
30481,a5,324346
30482,a13,324352
30483,a13,324370
30484,a2,324372
30485,a6,324375
30486,a2,324375
30487,a5,324377
30488,a5,324377
30489,a2,324379
30490,a2,324382
30491,a14,324382
30492,a6,324384
30493,a2,324386
30494,a14,324386
30495,a6,324387
30496,a2,324390
30497,a5,324392
30498,a14,324393
30499,a6,324404
30500,a6,324413
30501,a13,324414
30502,a7,324416
30503,a7,324416
30504,a6,324416
30505,a7,324428
30506,a7,324428
30507,a5,324433
30508,a5,324439
30509,a11,324444
30510,a6,324444
30511,a5,324446
30512,a13,324446
30513,a5,324449
30514,a5,324454
30515,a5,324454
30516,a5,324461
30517,a5,324463
30518,a13,324468
30519,a5,324472
30520,a13,324472
30521,a5,324483
30522,a5,324487
30523,a5,324487
30524,a5,324493
30525,a5,324498
30526,a7,324502
30527,a6,324502
30528,a5,324503
30529,a5,324506
30530,a2,324506
30531,a6,324506
30532,a11,324507
30533,a13,324507
30534,a5,324511
30535,a5,324514
30536,a11,324517
30537,a6,324517
30538,a13,324529
30539,a5,324529
30540,a5,324533
30541,a13,324533
30542,a2,324535
30543,a6,324535
30544,a11,324536
30545,a5,324536
30546,a5,324537
30547,a13,324538
30548,a5,324539
30549,a5,324543
30550,a13,324544
30551,a6,324564
30552,a17,324571
30553,a16,324572
30554,a13,324577
30555,a17,324585
30556,a17,324594
30557,a17,324609
30558,a13,324621
30559,a17,324623
30560,a2,324629
30561,a5,324643
30562,a13,324643
30563,a17,324685
30564,a16,324685
30565,a5,324690
30566,a5,324690
30567,a5,324702
30568,a5,324721
30569,a5,324725
30570,a13,324741
30571,a13,324741
30572,a13,324746
30573,a7,324753
30574,a5,324764
30575,a5,324765
30576,a6,324776
30577,a6,324776
30578,a5,324783
30579,a5,324785
30580,a6,324789
30581,a5,324794
30582,a5,324794
30583,a5,324796
30584,a5,324799
30585,a1,324802
30586,a5,324804
30587,a5,324805
30588,a5,324807
30589,a5,324808
30590,a5,324808
30591,a5,324809
30592,a6,324812
30593,a6,324822
30594,a9,324822
30595,a5,324824
30596,a13,324829
30597,a5,324831
30598,a5,324833
30599,a8,324836
30600,a7,324836
30601,a6,324837
30602,a13,324840
30603,a5,324840
30604,a5,324843
30605,a6,324852
30606,a9,324852
30607,a5,324861
30608,a5,324871
30609,a13,324872
30610,a5,324880
30611,a5,324880
30612,a5,324887
30613,a6,324887
30614,a2,324891
30615,a6,324891
30616,a5,324898
30617,a6,324909
30618,a5,324914
30619,a5,324915
30620,a6,324916
30621,a5,324917
30622,a5,324918
30623,a5,324918
30624,a5,324921
30625,a13,324922
30626,a5,324926
30627,a5,324926
30628,a5,324930
30629,a5,324933
30630,a5,324937
30631,a5,324939
30632,a5,324940
30633,a13,324942
30634,a5,324942
30635,a6,324945
30636,a5,324948
30637,a6,324949
30638,a5,324962
30639,a5,324964
30640,a5,324965
30641,a5,324968
30642,a5,324970
30643,a13,324971
30644,a5,324972
30645,a13,324973
30646,a6,324974
30647,a5,324976
30648,a5,324979
30649,a5,324982
30650,a9,324983
30651,a5,324983
30652,a6,324983
30653,a13,324990
30654,a13,324992
30655,a6,324999
30656,a5,325001
30657,a5,325005
30658,a6,325015
30659,a5,325020
30660,a5,325021
30661,a7,325022
30662,a14,325023
30663,a5,325025
30664,a5,325027
30665,a5,325030
30666,a13,325036
30667,a5,325047
30668,a13,325058
30669,a14,325058
30670,a5,325060
30671,a6,325068
30672,a14,325075
30673,a6,325075
30674,a6,325077
30675,a5,325079
30676,a5,325081
30677,a14,325086
30678,a13,325091
30679,a14,325092
30680,a2,325098
30681,a14,325098
30682,a2,325101
30683,a14,325105
30684,a6,325110
30685,a5,325116
30686,a5,325116
30687,a14,325118
30688,a2,325119
30689,a14,325123
30690,a6,325124
30691,a14,325126
30692,a14,325131
30693,a13,325139
30694,a6,325144
30695,a17,325154
30696,a6,325160
30697,a11,325160
30698,a13,325161
30699,a5,325165
30700,a5,325166
30701,a13,325170
30702,a5,325170
30703,a6,325173
30704,a14,325176
30705,a5,325182
30706,a13,325187
30707,a13,325194
30708,a13,325200
30709,a13,325207
30710,a5,325241
30711,a13,325243
30712,a13,325250
30713,a5,325250
30714,a5,325255
30715,a5,325257
30716,a5,325260
30717,a6,325260
30718,a13,325266
30719,a2,325267
30720,a6,325267
30721,a11,325268
30722,a5,325269
30723,a5,325269
30724,a5,325281
30725,a5,325281
30726,a5,325287
30727,a14,325288
30728,a14,325292
30729,a2,325292
30730,a5,325294
30731,a11,325295
30732,a5,325311
30733,a13,325312
30734,a5,325312
30735,a5,325314
30736,a14,325317
30737,a5,325318
30738,a6,325320
30739,a13,325320
30740,a2,325327
30741,a6,325331
30742,a13,325333
30743,a13,325342
30744,a5,325346
30745,a13,325351
30746,a5,325359
30747,a5,325362
30748,a5,325362
30749,a14,325364
30750,a5,325368
30751,a14,325369
30752,a2,325370
30753,a5,325371
30754,a14,325372
30755,a5,325374
30756,a14,325375
30757,a2,325376
30758,a11,325376
30759,a5,325378
30760,a9,325379
30761,a2,325380
30762,a14,325383
30763,a9,325385
30764,a13,325385
30765,a14,325389
30766,a7,325390
30767,a2,325393
30768,a14,325399
30769,a11,325399
30770,a2,325403
30771,a9,325405
30772,a14,325406
30773,a14,325412
30774,a5,325429
30775,a6,325449
30776,a5,325460
30777,a14,325464
30778,a9,325465
30779,a14,325476
30780,a14,325480
30781,a14,325485
30782,a14,325488
30783,a11,325488
30784,a5,325515
30785,a5,325538
30786,a14,325545
30787,a9,325545
30788,a2,325548
30789,a14,325550
30790,a11,325551
30791,a9,325553
30792,a2,325554
30793,a15,325555
30794,a14,325556
30795,a2,325557
30796,a5,325557
30797,a5,325575
30798,a14,325577
30799,a9,325579
30800,a14,325582
30801,a11,325583
30802,a14,325588
30803,a5,325601
30804,a14,325603
30805,a14,325607
30806,a9,325607
30807,a2,325615
30808,a11,325615
30809,a7,325616
30810,a6,325616
30811,a14,325619
30812,a2,325619
30813,a14,325623
30814,a14,325626
30815,a11,325627
30816,a5,325637
30817,a2,325644
30818,a14,325646
30819,a14,325651
30820,a9,325651
30821,a14,325658
30822,a14,325664
30823,a9,325664
30824,a2,325665
30825,a14,325672
30826,a11,325672
30827,a2,325672
30828,a2,325674
30829,a14,325675
30830,a14,325682
30831,a14,325690
30832,a2,325696
30833,a14,325697
30834,a6,325702
30835,a14,325726
30836,a2,325727
30837,a14,325729
30838,a9,325729
30839,a14,325736
30840,a11,325737
30841,a13,325746
30842,a5,325748
30843,a5,325778
30844,a14,325782
30845,a7,325785
30846,a14,325785
30847,a11,325785
30848,a11,325785
30849,a14,325788
30850,a11,325791
30851,a2,325795
30852,a0,325800
30853,a11,325800
30854,a6,325811
30855,a7,325815
30856,a14,325815
30857,a14,325815
30858,a14,325815
30859,a11,325816
30860,a11,325816
30861,a14,325817
30862,a5,325831
30863,a6,325834
30864,a14,325837
30865,a5,325840
30866,a5,325842
30867,a5,325854
30868,a14,325858
30869,a9,325858
30870,a14,325862
30871,a11,325863
30872,a6,325867
30873,a7,325870
30874,a7,325870
30875,a5,325886
30876,a14,325886
30877,a5,325889
30878,a14,325891
30879,a9,325891
30880,a14,325894
30881,a11,325894
30882,a5,325937
30883,a5,325939
30884,a13,325942
30885,a5,325943
30886,a5,325956
30887,a5,325963
30888,a13,325964
30889,a11,325983
30890,a6,325983
30891,a5,325989
30892,a6,325999
30893,a3,326000
30894,a11,326000
30895,a6,326000
30896,a5,326011
30897,a6,326013
30898,a11,326020
30899,a5,326023
30900,a13,326029
30901,a11,326029
30902,a6,326029
30903,a5,326033
30904,a5,326039
30905,a13,326044
30906,a5,326060
30907,a5,326063
30908,a13,326064
30909,a6,326068
30910,a5,326074
30911,a5,326079
30912,a5,326091
30913,a5,326094
30914,a13,326107
30915,a13,326112
30916,a17,326119
30917,a16,326122
30918,a13,326123
30919,a5,326131
30920,a5,326142
30921,a13,326147
30922,a5,326147
30923,a13,326153
30924,a5,326159
30925,a9,326164
30926,a15,326164
30927,a6,326166
30928,a8,326179
30929,a7,326179
30930,a5,326185
30931,a5,326187
30932,a13,326188
30933,a5,326210
30934,a2,326236
30935,a6,326236
30936,a6,326236
30937,a13,326236
30938,a5,326238
30939,a13,326241
30940,a9,326244
30941,a6,326244
30942,a6,326255
30943,a5,326257
30944,a13,326261
30945,a13,326271
30946,a13,326282
30947,a4,326286
30948,a6,326287
30949,a6,326297
30950,a5,326299
30951,a5,326301
30952,a13,326303
30953,a13,326309
30954,a7,326322
30955,a14,326322
30956,a11,326323
30957,a7,326329
30958,a6,326329
30959,a13,326337
30960,a6,326342
30961,a13,326390
30962,a13,326392
30963,a4,326397
30964,a6,326398
30965,a11,326398
30966,a17,326405
30967,a13,326414
30968,a13,326418
30969,a13,326434
30970,a6,326481
30971,a13,326489
30972,a6,326498
30973,a13,326499
30974,a13,326500
30975,a7,326503
30976,a6,326504
30977,a7,326504
30978,a6,326520
30979,a2,326522
30980,a6,326523
30981,a11,326523
30982,a11,326523
30983,a17,326526
30984,a16,326527
30985,a13,326544
30986,a13,326598
30987,a13,326654
30988,a13,326661
30989,a13,326696
30990,a5,326698
30991,a13,326700
30992,a13,326709
30993,a5,326717
30994,a13,326724
30995,a14,326726
30996,a14,326726
30997,a13,326729
30998,a14,326736
30999,a11,326736
31000,a10,326736
31001,a10,326737
31002,a11,326738
31003,a14,326738
31004,a14,326738
31005,a10,326738
31006,a14,326738
31007,a10,326738
31008,a11,326739
31009,a10,326739
31010,a14,326753
31011,a10,326753
31012,a10,326754
31013,a7,326816
31014,a6,326816
31015,a6,326824
31016,a6,326873
31017,a7,326910
31018,a5,326915
31019,a17,327066
31020,a16,327068
31021,a6,327069
31022,a17,327109
31023,a16,327110
31024,a5,327183
31025,a5,327189
31026,a6,327198
31027,a13,327232
31028,a7,327235
31029,a6,327235
31030,a5,327240
31031,a5,327248
31032,a5,327254
31033,a6,327255
31034,a5,327266
31035,a5,327268
31036,a5,327271
31037,a5,327276
31038,a6,327276
31039,a10,327277
31040,a10,327277
31041,a6,327284
31042,a12,327286
31043,a14,327286
31044,a11,327286
31045,a11,327286
31046,a14,327286
31047,a14,327286
31048,a10,327286
31049,a10,327287
31050,a10,327287
31051,a5,327288
31052,a10,327293
31053,a5,327293
31054,a10,327293
31055,a5,327298
31056,a11,327299
31057,a11,327299
31058,a14,327299
31059,a14,327299
31060,a10,327299
31061,a14,327299
31062,a14,327299
31063,a11,327299
31064,a10,327299
31065,a7,327300
31066,a13,327303
31067,a5,327304
31068,a10,327312
31069,a10,327312
31070,a7,327312
31071,a7,327313
31072,a5,327316
31073,a5,327318
31074,a5,327325
31075,a5,327328
31076,a5,327330
31077,a10,327336
31078,a13,327336
31079,a10,327336
31080,a7,327336
31081,a6,327337
31082,a6,327337
31083,a11,327337
31084,a5,327338
31085,a6,327342
31086,a5,327342
31087,a11,327345
31088,a11,327345
31089,a14,327345
31090,a14,327345
31091,a10,327345
31092,a14,327345
31093,a14,327345
31094,a10,327346
31095,a10,327346
31096,a5,327346
31097,a14,327347
31098,a14,327347
31099,a14,327347
31100,a14,327347
31101,a14,327347
31102,a14,327348
31103,a14,327348
31104,a14,327348
31105,a5,327351
31106,a6,327354
31107,a5,327358
31108,a5,327362
31109,a1,327363
31110,a5,327365
31111,a2,327367
31112,a6,327370
31113,a6,327381
31114,a8,327382
31115,a7,327382
31116,a7,327382
31117,a6,327383
31118,a11,327383
31119,a11,327383
31120,a6,327383
31121,a6,327384
31122,a11,327407
31123,a10,327407
31124,a10,327407
31125,a11,327407
31126,a11,327407
31127,a10,327407
31128,a6,327417
31129,a13,327430
31130,a17,327437
31131,a16,327440
31132,a7,327440
31133,a7,327440
31134,a6,327440
31135,a6,327442
31136,a17,327458
31137,a11,327474
31138,a10,327474
31139,a10,327474
31140,a11,327474
31141,a11,327474
31142,a10,327474
31143,a17,327476
31144,a17,327483
31145,a5,327489
31146,a9,327494
31147,a17,327500
31148,a5,327513
31149,a9,327515
31150,a6,327515
31151,a13,327524
31152,a17,327525
31153,a5,327526
31154,a16,327528
31155,a9,327531
31156,a6,327531
31157,a6,327533
31158,a5,327539
31159,a6,327551
31160,a5,327554
31161,a17,327554
31162,a6,327556
31163,a9,327556
31164,a1,327559
31165,a13,327563
31166,a6,327564
31167,a5,327566
31168,a13,327572
31169,a17,327578
31170,a7,327605
31171,a1,327616
31172,a6,327621
31173,a11,327628
