,event_type,time_stamp,node
43405,12,7611,29
43406,19,7611,29
43407,10,7611,449
43408,7,7611,29
43409,10,7611,29
43410,17,7611,29
43411,21,7611,16
43412,21,7611,29
43413,0,7611,141
43414,12,7611,29
43415,17,7611,29
43416,2,7611,16
43417,17,7611,29
43418,11,7611,16
43419,11,7611,449
43420,17,7611,29
43421,14,7611,29
43422,15,7611,29
43423,4,7611,406
43424,6,7611,263
43425,0,7611,263
43426,2,7611,141
43427,15,7611,29
43428,14,7611,29
43429,22,7611,29
43430,14,7611,29
43431,15,7611,29
43432,2,7611,263
43433,17,7611,29
43434,2,7612,141
43435,2,7612,263
43436,4,7613,404
43437,19,7613,9
43438,7,7613,9
43439,10,7613,9
43440,4,7613,404
43441,7,7614,69
43442,2,7614,69
43443,13,7614,69
43444,21,7614,69
43445,11,7614,69
43446,4,7615,232
43447,17,7615,29
43448,17,7615,29
43449,17,7615,29
43450,2,7616,453
43451,13,7616,453
43452,3,7616,327
43453,1,7616,327
43454,1,7616,442
43455,3,7616,239
43456,1,7616,239
43457,3,7616,442
43458,3,7616,425
43459,1,7616,425
43460,3,7616,32
43461,1,7616,32
43462,1,7616,124
43463,3,7616,124
43464,6,7617,263
43465,0,7617,263
43466,4,7617,406
43467,2,7617,263
43468,2,7617,263
43469,13,7617,327
43470,6,7617,327
43471,21,7617,327
43472,7,7617,327
43473,11,7617,327
43474,2,7617,327
43475,4,7618,404
43476,3,7618,381
43477,1,7618,381
43478,3,7618,403
43479,1,7618,403
43480,1,7618,370
43481,3,7618,370
43482,3,7618,141
43483,1,7618,141
43484,7,7618,29
43485,1,7619,69
43486,3,7619,69
43487,7,7619,29
43488,10,7619,29
43489,5,7619,29
43490,7,7619,29
43491,5,7619,29
43492,1,7620,10
43493,3,7620,10
43494,18,7620,59
43495,18,7620,298
43496,6,7622,263
43497,0,7622,263
43498,2,7622,263
43499,2,7622,263
43500,4,7622,406
43501,11,7624,9
43502,4,7624,404
43503,6,7624,29
43504,5,7624,457
43505,10,7624,457
43506,0,7624,141
43507,4,7624,404
43508,6,7624,16
43509,13,7625,141
43510,21,7625,141
43511,2,7626,141
43512,13,7627,381
43513,2,7627,381
43514,0,7627,263
43515,6,7627,263
43516,2,7628,263
43517,4,7628,406
43518,2,7628,263
43519,6,7628,327
43520,8,7628,453
43521,14,7629,453
43522,0,7629,381
43523,4,7629,404
43524,4,7630,404
43525,0,7631,141
43526,2,7631,141
43527,2,7631,141
43528,6,7633,263
43529,0,7633,263
43530,2,7633,263
43531,2,7633,263
43532,4,7633,406
43533,0,7634,381
43534,4,7635,404
43535,4,7635,404
43536,0,7636,141
43537,2,7636,141
43538,2,7637,141
43539,6,7638,263
43540,0,7638,263
43541,0,7638,263
43542,4,7639,406
43543,0,7639,381
43544,1,7640,95
43545,3,7640,95
43546,4,7640,404
43547,4,7640,404
43548,7,7641,102
43549,11,7641,102
43550,4,7641,404
43551,0,7641,141
43552,2,7642,141
43553,2,7642,141
43554,6,7644,263
43555,0,7644,263
43556,2,7644,263
43557,2,7644,263
43558,4,7644,406
43559,0,7645,381
43560,4,7646,404
43561,1,7646,174
43562,3,7646,174
43563,3,7646,270
43564,1,7646,270
43565,1,7646,137
43566,3,7646,137
43567,4,7646,404
43568,1,7646,83
43569,3,7646,83
43570,3,7646,250
43571,1,7646,250
43572,0,7647,141
43573,3,7647,386
43574,1,7647,386
43575,3,7647,304
43576,1,7647,304
43577,3,7647,333
43578,1,7647,106
43579,3,7647,106
43580,1,7647,333
43581,3,7647,421
43582,1,7647,421
43583,1,7647,266
43584,3,7647,266
43585,1,7647,358
43586,3,7647,358
43587,3,7647,179
43588,3,7647,21
43589,1,7647,179
43590,1,7647,21
43591,1,7648,85
43592,3,7648,85
43593,3,7648,2
43594,1,7648,2
43595,6,7649,263
43596,0,7649,263
43597,2,7649,263
43598,2,7649,263
43599,4,7650,406
43600,0,7650,381
43601,18,7651,298
43602,19,7651,203
43603,18,7651,178
43604,18,7651,226
43605,7,7651,203
43606,10,7651,203
43607,11,7651,203
43608,4,7651,404
43609,4,7652,404
43610,0,7652,141
43611,2,7652,141
43612,2,7653,141
43613,6,7654,263
43614,0,7654,263
43615,2,7655,263
43616,2,7655,263
43617,4,7655,406
43618,0,7656,381
43619,4,7657,404
43620,4,7657,404
43621,0,7658,141
43622,2,7658,141
43623,2,7658,141
43624,7,7660,400
43625,9,7660,400
43626,11,7660,400
43627,0,7660,263
43628,6,7660,263
43629,14,7660,400
43630,2,7660,263
43631,2,7660,263
43632,4,7661,406
43633,0,7661,381
43634,6,7662,99
43635,4,7662,404
43636,0,7663,141
43637,2,7663,141
43638,2,7664,141
43639,1,7665,379
43640,3,7665,379
43641,1,7665,263
43642,3,7665,263
43643,3,7665,307
43644,1,7665,307
43645,3,7665,112
43646,1,7665,112
43647,7,7665,45
43648,9,7665,62
43649,7,7665,62
43650,13,7665,62
43651,13,7665,45
43652,23,7665,62
43653,6,7665,45
43654,3,7665,438
43655,6,7665,62
43656,1,7665,438
43657,9,7665,62
43658,23,7665,45
43659,7,7665,45
43660,1,7665,247
43661,4,7665,341
43662,7,7665,62
43663,12,7665,62
43664,9,7665,45
43665,3,7665,247
43666,17,7665,62
43667,17,7665,62
43668,2,7665,62
43669,2,7665,45
43670,11,7665,45
43671,22,7665,62
43672,23,7665,62
43673,9,7665,62
43674,23,7665,62
43675,9,7665,62
43676,22,7665,62
43677,22,7665,62
43678,22,7665,62
43679,17,7665,62
43680,22,7665,62
43681,6,7665,263
43682,14,7665,62
43683,15,7665,62
43684,0,7665,263
43685,2,7665,263
43686,2,7665,263
43687,5,7666,62
43688,1,7666,12
43689,3,7666,12
43690,1,7666,317
43691,3,7666,317
43692,3,7666,445
43693,3,7666,67
43694,1,7666,67
43695,1,7666,445
43696,3,7666,278
43697,3,7666,153
43698,1,7666,278
43699,1,7666,153
43700,1,7666,98
43701,3,7666,95
43702,3,7666,98
43703,1,7666,95
43704,1,7666,372
43705,3,7666,372
43706,1,7666,431
43707,3,7666,431
43708,1,7666,99
43709,3,7666,90
43710,3,7666,99
43711,1,7666,90
43712,1,7666,221
43713,3,7666,332
43714,3,7666,339
43715,1,7666,332
43716,3,7666,234
43717,1,7666,234
43718,1,7666,414
43719,3,7666,221
43720,1,7666,339
43721,3,7666,414
43722,3,7666,155
43723,3,7666,432
43724,3,7666,468
43725,1,7666,43
43726,1,7666,432
43727,1,7666,155
43728,3,7666,43
43729,1,7666,468
43730,1,7666,348
43731,3,7666,348
43732,3,7666,258
43733,1,7666,464
43734,1,7666,271
43735,1,7666,213
43736,1,7666,258
43737,3,7666,271
43738,3,7666,464
43739,3,7666,213
43740,3,7666,14
43741,1,7666,14
43742,1,7666,273
43743,3,7666,273
43744,1,7666,19
43745,3,7666,150
43746,3,7666,19
43747,1,7666,150
43748,3,7666,280
43749,1,7666,280
43750,3,7666,148
43751,1,7666,148
43752,3,7666,122
43753,3,7666,49
43754,1,7666,122
43755,1,7666,262
43756,3,7666,262
43757,1,7666,49
43758,1,7666,264
43759,3,7666,264
43760,3,7666,139
43761,1,7666,139
43762,1,7666,388
43763,3,7666,6
43764,1,7666,135
43765,3,7666,388
43766,1,7666,218
43767,3,7666,218
43768,3,7666,135
43769,1,7666,6
43770,3,7666,419
43771,3,7666,324
43772,1,7666,194
43773,1,7666,212
43774,1,7666,419
43775,3,7666,211
43776,1,7666,294
43777,3,7666,294
43778,1,7666,211
43779,3,7666,212
43780,3,7666,194
43781,1,7666,156
43782,1,7666,324
43783,3,7666,156
43784,1,7666,237
43785,3,7666,237
43786,4,7666,406
43787,0,7667,381
43788,6,7667,324
43789,23,7667,324
43790,13,7667,324
43791,7,7667,324
43792,9,7667,324
43793,18,7667,110
43794,21,7667,324
43795,18,7667,139
43796,7,7667,68
43797,9,7667,68
43798,18,7667,332
43799,23,7667,68
43800,18,7667,332
43801,2,7667,324
43802,11,7667,324
43803,11,7667,68
43804,11,7667,68
43805,24,7667,194
43806,4,7668,404
43807,4,7668,404
43808,0,7668,141
43809,2,7669,141
43810,2,7669,141
43811,17,7669,62
43812,17,7670,62
43813,17,7670,62
43814,17,7670,62
43815,17,7670,62
43816,17,7670,62
43817,8,7670,62
43818,5,7670,62
43819,7,7670,62
43820,6,7671,263
43821,5,7671,62
43822,0,7671,263
43823,2,7671,263
43824,11,7671,68
43825,2,7671,263
43826,0,7672,381
43827,4,7672,406
43828,6,7672,99
43829,8,7672,62
43830,7,7672,62
43831,7,7672,62
43832,5,7672,348
43833,7,7673,62
43834,7,7673,62
43835,5,7673,62
43836,5,7673,62
43837,5,7673,62
43838,4,7673,231
43839,18,7673,59
43840,5,7673,62
43841,4,7673,404
43842,7,7673,62
43843,4,7674,404
43844,7,7674,62
43845,0,7674,141
43846,5,7674,62
43847,2,7674,141
43848,5,7674,62
43849,13,7675,348
43850,2,7675,348
43851,6,7675,62
43852,0,7676,263
43853,6,7676,263
43854,2,7676,263
43855,4,7676,348
43856,6,7676,348
43857,2,7676,263
43858,0,7677,381
43859,6,7677,324
43860,4,7678,406
43861,6,7678,45
43862,4,7679,404
43863,4,7679,404
43864,0,7679,141
43865,2,7679,141
43866,2,7680,141
43867,6,7681,263
43868,0,7681,263
43869,1,7682,150
43870,3,7682,150
43871,0,7683,381
43872,4,7683,406
43873,4,7684,404
43874,0,7685,141
43875,4,7685,404
43876,2,7685,141
43877,2,7685,141
43878,6,7687,263
43879,0,7687,263
43880,2,7687,263
43881,2,7687,263
43882,3,7688,269
43883,1,7688,269
43884,1,7688,101
43885,3,7688,101
43886,0,7688,381
43887,1,7688,143
43888,3,7688,143
43889,3,7688,184
43890,1,7688,184
43891,18,7688,348
43892,18,7688,324
43893,13,7688,337
43894,7,7688,364
43895,7,7689,364
43896,21,7689,337
43897,3,7689,357
43898,1,7689,357
43899,11,7689,364
43900,11,7689,364
43901,2,7689,337
43902,1,7689,337
43903,3,7689,337
43904,4,7689,406
43905,18,7689,297
43906,4,7690,404
43907,0,7690,141
43908,4,7690,404
43909,18,7692,59
43910,9,7692,400
43911,7,7692,400
43912,11,7692,400
43913,14,7692,400
43914,6,7692,263
43915,0,7692,263
43916,2,7692,263
43917,2,7693,263
43918,0,7694,381
43919,18,7694,54
43920,4,7694,406
43921,4,7695,404
43922,0,7696,141
43923,2,7696,141
43924,4,7696,404
43925,2,7696,141
43926,12,7697,62
43927,13,7697,62
43928,17,7697,62
43929,9,7697,45
43930,7,7697,62
43931,6,7697,45
43932,7,7697,45
43933,23,7697,62
43934,9,7697,62
43935,6,7697,62
43936,13,7697,45
43937,23,7697,45
43938,17,7697,62
43939,9,7697,62
43940,2,7697,45
43941,11,7697,45
43942,2,7697,62
43943,11,7697,45
43944,22,7697,62
43945,22,7697,62
43946,23,7697,62
43947,9,7697,62
43948,22,7697,62
43949,23,7697,62
43950,22,7697,62
43951,9,7697,62
43952,17,7697,62
43953,22,7697,62
43954,22,7697,62
43955,6,7698,263
43956,14,7698,62
43957,0,7698,263
43958,15,7698,62
43959,2,7698,263
43960,5,7698,62
43961,2,7699,263
43962,0,7699,381
43963,4,7700,406
43964,0,7701,141
43965,4,7701,404
43966,2,7701,141
43967,2,7701,141
43968,4,7701,404
43969,17,7701,62
43970,17,7701,62
43971,17,7703,62
43972,17,7703,62
43973,17,7703,62
43974,11,7703,453
43975,8,7703,62
43976,5,7703,62
43977,0,7703,263
43978,6,7703,263
43979,7,7703,62
43980,2,7703,263
43981,7,7703,62
43982,6,7703,197
43983,13,7703,197
43984,0,7703,197
43985,2,7703,197
43986,5,7703,62
43987,2,7704,263
43988,8,7704,453
43989,5,7704,62
43990,0,7704,381
43991,7,7705,62
43992,7,7705,62
43993,4,7705,406
43994,5,7705,62
43995,5,7705,62
43996,7,7705,62
43997,3,7706,266
43998,1,7706,266
43999,5,7706,62
44000,0,7706,141
44001,2,7706,141
44002,4,7707,404
44003,7,7707,62
44004,8,7707,62
44005,5,7707,62
44006,7,7707,62
44007,2,7707,141
44008,5,7707,62
44009,5,7708,62
44010,6,7708,263
44011,0,7708,263
44012,2,7709,263
44013,2,7709,263
44014,6,7709,197
44015,6,7709,45
44016,0,7709,197
44017,11,7710,453
44018,0,7710,381
44019,6,7710,45
44020,4,7711,406
44021,0,7712,141
44022,2,7712,141
44023,4,7712,404
44024,2,7712,141
44025,4,7712,404
44026,6,7713,62
44027,6,7713,45
44028,0,7714,263
44029,6,7714,263
44030,2,7714,263
44031,6,7714,197
44032,0,7714,197
44033,18,7714,59
44034,2,7715,263
44035,0,7715,381
44036,4,7716,406
44037,0,7717,141
44038,4,7718,404
44039,4,7718,404
44040,6,7719,263
44041,0,7719,263
44042,2,7719,263
44043,6,7719,197
44044,0,7719,197
44045,2,7720,263
44046,0,7721,381
44047,4,7722,406
44048,6,7722,337
44049,0,7723,141
44050,2,7723,141
44051,4,7723,404
44052,2,7723,141
44053,4,7723,404
44054,4,7724,404
44055,0,7724,263
44056,6,7724,263
44057,2,7725,263
44058,0,7726,381
44059,4,7727,406
44060,0,7728,141
44061,2,7728,141
44062,2,7728,141
44063,4,7729,404
44064,11,7729,453
44065,4,7729,404
44066,4,7730,416
44067,6,7730,263
44068,0,7730,263
44069,2,7730,263
44070,2,7731,263
44071,4,7731,416
44072,0,7731,381
44073,4,7733,406
44074,0,7733,141
44075,2,7733,141
44076,0,7734,197
44077,2,7734,197
44078,13,7734,197
44079,6,7734,197
44080,4,7734,404
44081,2,7734,141
44082,4,7734,404
44083,6,7735,263
44084,0,7735,263
44085,2,7735,263
44086,2,7736,263
44087,0,7737,381
44088,4,7738,406
44089,0,7739,141
44090,2,7739,141
44091,6,7739,197
44092,0,7739,197
44093,2,7739,141
44094,4,7740,404
44095,3,7740,420
44096,1,7740,420
44097,0,7741,263
44098,6,7741,263
44099,2,7741,263
44100,2,7742,263
44101,0,7742,381
44102,4,7744,406
44103,0,7744,141
44104,2,7744,141
44105,2,7744,141
44106,6,7744,197
44107,0,7744,197
44108,4,7745,404
44109,4,7746,404
44110,4,7746,404
44111,6,7746,263
44112,0,7746,263
44113,2,7746,263
44114,2,7747,263
44115,0,7748,381
44116,18,7749,59
44117,4,7749,406
44118,0,7749,141
44119,2,7750,141
44120,6,7750,197
44121,0,7750,197
44122,2,7750,141
44123,4,7751,404
44124,4,7751,404
44125,6,7752,263
44126,0,7752,263
44127,2,7752,263
44128,2,7752,263
44129,8,7753,231
44130,0,7753,381
44131,5,7753,59
44132,4,7755,406
44133,0,7755,141
44134,2,7755,141
44135,2,7755,141
44136,4,7756,404
44137,4,7757,404
44138,4,7757,404
44139,6,7757,263
44140,0,7757,263
44141,2,7757,263
44142,2,7758,263
44143,0,7758,381
44144,0,7760,141
44145,4,7760,406
44146,2,7760,141
44147,4,7762,404
44148,4,7762,404
44149,6,7762,263
44150,0,7762,263
44151,2,7762,263
44152,2,7763,263
44153,0,7764,381
44154,0,7766,141
44155,2,7766,141
44156,4,7766,406
44157,2,7766,141
44158,4,7767,404
44159,4,7768,404
44160,6,7768,263
44161,0,7768,263
44162,0,7769,381
44163,0,7771,141
44164,2,7771,141
44165,4,7771,406
44166,2,7771,141
44167,13,7773,453
44168,2,7773,453
44169,4,7773,404
44170,6,7773,263
44171,0,7773,263
44172,2,7773,263
44173,4,7773,404
44174,7,7774,453
44175,2,7774,263
44176,0,7774,381
44177,0,7776,141
44178,4,7777,406
44179,4,7778,404
44180,6,7779,263
44181,0,7779,263
44182,2,7779,263
44183,2,7779,263
44184,0,7780,381
44185,0,7782,141
44186,2,7782,141
44187,4,7782,406
44188,2,7783,141
44189,6,7784,263
44190,0,7784,263
44191,4,7784,404
44192,0,7785,381
44193,8,7786,24
44194,0,7787,141
44195,2,7787,141
44196,2,7788,141
44197,4,7788,406
44198,8,7788,24
44199,8,7789,24
44200,6,7789,263
44201,0,7789,263
44202,2,7789,263
44203,4,7790,404
44204,4,7790,404
44205,8,7790,24
44206,2,7790,263
44207,15,7790,24
44208,14,7790,24
44209,13,7790,24
44210,2,7790,24
44211,9,7791,400
44212,7,7791,400
44213,0,7791,381
44214,11,7791,400
44215,14,7791,400
44216,1,7791,439
44217,3,7791,439
44218,1,7791,198
44219,3,7791,241
44220,1,7791,241
44221,3,7791,198
44222,3,7791,290
44223,1,7791,290
44224,7,7792,56
44225,11,7792,56
44226,0,7793,141
44227,2,7793,141
44228,2,7794,141
44229,4,7794,406
44230,0,7795,263
44231,6,7795,263
44232,2,7795,263
44233,2,7795,263
44234,1,7795,395
44235,3,7795,395
44236,4,7795,404
44237,7,7796,62
44238,13,7796,62
44239,6,7796,62
44240,6,7796,45
44241,13,7796,45
44242,7,7796,45
44243,9,7796,62
44244,9,7796,45
44245,23,7796,45
44246,17,7796,62
44247,23,7796,62
44248,17,7796,62
44249,9,7796,62
44250,12,7796,62
44251,17,7796,62
44252,2,7796,45
44253,2,7796,62
44254,11,7796,45
44255,11,7796,45
44256,22,7796,62
44257,9,7796,62
44258,23,7796,62
44259,22,7796,62
44260,22,7796,62
44261,23,7796,62
44262,22,7796,62
44263,9,7796,62
44264,17,7796,62
44265,22,7796,62
44266,0,7796,381
44267,15,7796,62
44268,14,7796,62
44269,8,7798,24
44270,0,7798,141
44271,2,7798,141
44272,2,7799,141
44273,8,7799,24
44274,4,7799,406
44275,17,7800,62
44276,6,7800,263
44277,0,7800,263
44278,2,7800,263
44279,4,7801,404
44280,17,7801,62
44281,17,7801,62
44282,17,7801,62
44283,4,7801,404
44284,2,7801,263
44285,0,7802,381
44286,17,7803,62
44287,7,7803,62
44288,8,7803,62
44289,7,7803,62
44290,8,7803,62
44291,7,7803,62
44292,0,7804,141
44293,7,7804,62
44294,5,7804,62
44295,7,7804,62
44296,5,7804,62
44297,5,7804,62
44298,5,7804,62
44299,7,7804,62
44300,5,7804,62
44301,7,7805,62
44302,4,7805,406
44303,5,7805,62
44304,7,7805,62
44305,5,7805,62
44306,6,7805,263
44307,0,7805,263
44308,5,7805,62
44309,2,7806,263
44310,2,7806,263
44311,4,7806,404
44312,0,7807,381
44313,1,7808,150
44314,3,7808,150
44315,4,7809,298
44316,12,7809,298
44317,18,7809,298
44318,12,7809,193
44319,4,7809,193
44320,12,7809,193
44321,12,7809,298
44322,6,7809,62
44323,0,7809,141
44324,2,7809,141
44325,6,7809,45
44326,2,7810,141
44327,6,7810,45
44328,4,7810,406
44329,4,7810,193
44330,4,7810,298
44331,6,7811,263
44332,0,7811,263
44333,2,7811,263
44334,2,7811,263
44335,4,7812,404
44336,0,7812,381
44337,8,7813,24
44338,0,7814,141
44339,2,7814,141
44340,2,7815,141
44341,1,7815,40
44342,3,7815,40
44343,3,7815,361
44344,1,7815,361
44345,1,7815,382
44346,3,7815,382
44347,1,7815,23
44348,3,7815,23
44349,3,7815,29
44350,1,7815,29
44351,1,7815,16
44352,3,7815,16
44353,4,7816,406
44354,19,7816,449
44355,13,7816,16
44356,6,7816,263
44357,7,7816,449
44358,19,7816,29
44359,7,7816,16
44360,7,7816,29
44361,6,7816,16
44362,6,7816,29
44363,21,7816,29
44364,0,7816,263
44365,10,7816,449
44366,7,7816,29
44367,12,7816,29
44368,12,7816,29
44369,17,7816,29
44370,10,7816,29
44371,2,7816,16
44372,11,7816,16
44373,11,7816,449
44374,17,7816,29
44375,2,7816,263
44376,22,7816,29
44377,15,7816,29
44378,22,7816,29
44379,14,7816,29
44380,15,7816,29
44381,14,7816,29
44382,2,7817,263
44383,4,7817,404
44384,0,7818,381
44385,4,7818,29
44386,0,7820,141
44387,2,7820,141
44388,1,7820,95
44389,3,7820,95
44390,17,7821,29
44391,17,7821,29
44392,2,7821,141
44393,4,7821,406
44394,3,7821,462
44395,1,7821,462
44396,1,7821,173
44397,3,7821,173
44398,3,7821,296
44399,1,7821,296
44400,1,7821,205
44401,3,7821,205
44402,1,7821,121
44403,3,7821,121
44404,3,7821,38
44405,1,7821,38
44406,1,7821,70
44407,3,7821,394
44408,3,7821,70
44409,1,7821,394
44410,3,7821,197
44411,3,7821,463
44412,1,7821,463
44413,1,7821,197
44414,3,7821,42
44415,1,7821,42
44416,6,7822,263
44417,0,7822,263
44418,6,7822,16
44419,2,7822,263
44420,2,7822,263
44421,4,7822,110
44422,7,7823,29
44423,4,7823,404
44424,5,7823,29
44425,5,7823,29
44426,0,7823,381
44427,4,7823,446
44428,0,7825,141
44429,2,7825,141
44430,2,7826,141
44431,4,7827,406
44432,6,7827,263
44433,0,7827,263
44434,3,7828,395
44435,1,7828,395
44436,6,7828,29
44437,4,7828,404
44438,4,7828,404
44439,0,7829,381
44440,4,7829,404
44441,4,7829,446
44442,4,7830,446
44443,8,7830,24
44444,3,7830,250
44445,1,7830,250
44446,1,7830,83
44447,3,7830,83
44448,3,7830,21
44449,1,7830,21
44450,1,7830,304
44451,3,7830,137
44452,1,7830,137
44453,3,7830,304
44454,3,7830,266
44455,1,7830,266
44456,3,7830,333
44457,1,7830,333
44458,3,7830,179
44459,1,7830,179
44460,3,7830,270
44461,1,7830,270
44462,3,7830,106
44463,1,7830,106
44464,1,7830,174
44465,3,7830,174
44466,3,7830,421
44467,1,7830,421
44468,3,7830,358
44469,1,7830,358
44470,3,7830,386
44471,3,7830,2
44472,1,7830,386
44473,1,7830,2
44474,15,7830,24
44475,14,7830,24
44476,0,7830,141
44477,2,7831,141
44478,2,7831,141
44479,3,7831,85
44480,1,7831,85
44481,8,7831,24
44482,14,7831,24
44483,15,7831,24
44484,4,7832,406
44485,6,7832,263
44486,0,7832,263
44487,2,7833,263
44488,2,7833,263
44489,8,7834,24
44490,4,7834,404
44491,0,7834,381
44492,4,7834,404
44493,4,7836,110
44494,0,7836,141
44495,2,7836,141
44496,2,7837,141
44497,4,7838,406
44498,6,7838,263
44499,0,7838,263
44500,2,7838,263
44501,0,7838,263
44502,2,7838,263
44503,4,7839,404
44504,0,7839,381
44505,0,7841,141
44506,2,7841,141
44507,2,7842,141
44508,6,7843,263
44509,0,7843,263
44510,4,7843,406
44511,2,7843,263
44512,2,7844,263
44513,4,7845,404
44514,0,7845,381
44515,7,7846,400
44516,9,7846,400
44517,11,7846,400
44518,14,7846,400
44519,0,7847,141
44520,6,7849,263
44521,0,7849,263
44522,2,7849,263
44523,0,7849,263
44524,4,7849,406
44525,2,7849,263
44526,0,7850,381
44527,8,7850,24
44528,4,7850,404
44529,4,7851,404
44530,7,7851,62
44531,6,7851,62
44532,13,7851,45
44533,6,7851,45
44534,13,7851,62
44535,7,7851,45
44536,23,7851,62
44537,17,7851,62
44538,7,7851,45
44539,23,7851,45
44540,7,7851,62
44541,9,7851,62
44542,9,7851,45
44543,12,7851,62
44544,17,7851,62
44545,2,7851,45
44546,2,7851,62
44547,11,7851,45
44548,22,7851,62
44549,9,7851,62
44550,22,7851,62
44551,23,7851,62
44552,22,7851,62
44553,22,7851,62
44554,17,7851,62
44555,15,7851,62
44556,14,7851,62
44557,0,7852,141
44558,2,7852,141
44559,2,7853,141
44560,6,7854,263
44561,0,7854,263
44562,2,7854,263
44563,2,7854,263
44564,4,7854,406
44565,17,7855,62
44566,8,7855,24
44567,8,7855,24
44568,0,7856,381
44569,17,7856,62
44570,17,7856,62
44571,4,7856,404
44572,17,7856,62
44573,14,7856,24
44574,7,7856,62
44575,5,7857,62
44576,0,7858,141
44577,2,7858,141
44578,2,7858,141
44579,7,7858,62
44580,7,7859,62
44581,8,7859,62
44582,7,7859,62
44583,8,7859,62
44584,5,7859,62
44585,7,7859,62
44586,5,7859,62
44587,5,7859,62
44588,5,7859,62
44589,7,7859,62
44590,5,7859,62
44591,6,7859,263
44592,0,7859,263
44593,2,7860,263
44594,7,7860,62
44595,5,7860,62
44596,4,7860,406
44597,7,7860,62
44598,2,7860,263
44599,5,7860,62
44600,9,7860,62
44601,8,7860,45
44602,5,7860,62
44603,1,7860,266
44604,3,7860,266
44605,15,7860,45
44606,14,7860,45
44607,5,7860,62
44608,0,7861,381
44609,4,7861,404
44610,4,7862,404
44611,2,7862,453
44612,13,7862,453
44613,0,7863,141
44614,2,7863,141
44615,2,7864,141
44616,6,7864,45
44617,6,7864,62
44618,0,7865,263
44619,6,7865,263
44620,2,7865,263
44621,2,7865,263
44622,4,7865,406
44623,16,7865,127
44624,0,7866,381
44625,4,7867,404
44626,4,7867,404
44627,0,7868,141
44628,2,7869,141
44629,2,7869,141
44630,8,7870,24
44631,6,7870,263
44632,0,7870,263
44633,4,7871,406
44634,0,7872,381
44635,4,7872,404
44636,8,7872,24
44637,14,7873,24
44638,7,7873,453
44639,2,7873,453
44640,13,7873,453
44641,5,7873,323
44642,0,7874,141
44643,17,7874,184
44644,0,7876,263
44645,6,7876,263
44646,2,7876,263
44647,2,7876,263
44648,4,7876,406
44649,4,7877,406
44650,0,7877,381
44651,4,7878,404
44652,4,7878,404
44653,4,7878,404
44654,0,7879,141
44655,2,7879,141
44656,2,7880,141
44657,8,7881,24
44658,6,7881,263
44659,0,7881,263
44660,2,7881,263
44661,14,7881,24
44662,2,7881,263
44663,4,7882,406
44664,0,7883,381
44665,4,7884,404
44666,0,7885,141
44667,2,7885,141
44668,2,7885,141
44669,6,7886,263
44670,0,7886,263
44671,2,7886,263
44672,0,7887,263
44673,1,7887,10
44674,3,7887,10
44675,2,7887,263
44676,4,7888,406
44677,0,7888,381
44678,2,7888,453
44679,13,7888,453
44680,4,7889,404
44681,4,7889,404
44682,8,7890,453
44683,4,7890,404
44684,8,7890,24
44685,0,7890,141
44686,2,7890,141
44687,7,7890,453
44688,8,7891,24
44689,2,7891,141
44690,6,7892,263
44691,0,7892,263
44692,2,7892,263
44693,2,7892,263
44694,4,7893,406
44695,0,7893,381
44696,4,7895,404
44697,4,7895,404
44698,0,7895,141
44699,2,7896,141
44700,2,7896,141
44701,6,7897,263
44702,8,7897,24
44703,0,7897,263
44704,2,7897,263
44705,2,7897,263
44706,0,7899,381
44707,4,7899,406
44708,4,7900,404
44709,0,7901,141
44710,2,7901,141
44711,8,7902,24
44712,6,7902,263
44713,0,7902,263
44714,2,7903,263
44715,2,7903,263
44716,0,7904,381
44717,4,7904,406
44718,4,7906,404
44719,0,7906,141
44720,2,7906,141
44721,2,7907,141
44722,6,7908,263
44723,0,7908,263
44724,2,7908,263
44725,0,7908,263
44726,2,7908,263
44727,0,7910,381
44728,4,7910,406
44729,4,7911,404
44730,0,7912,141
44731,2,7912,141
44732,4,7912,404
44733,2,7912,453
44734,2,7912,141
44735,13,7912,453
44736,0,7913,263
44737,6,7913,263
44738,2,7913,263
44739,0,7915,381
44740,4,7915,406
44741,4,7917,404
44742,0,7917,141
44743,4,7917,404
44744,6,7919,263
44745,0,7919,263
44746,2,7919,263
44747,13,7919,453
44748,2,7919,453
44749,2,7919,263
44750,23,7920,62
44751,16,7920,45
44752,6,7920,62
44753,13,7920,62
44754,9,7920,62
44755,6,7920,45
44756,7,7920,45
44757,7,7920,62
44758,17,7920,62
44759,12,7920,62
44760,13,7920,45
44761,7,7920,62
44762,23,7920,45
44763,17,7920,62
44764,9,7920,45
44765,7,7920,45
44766,2,7920,45
44767,17,7920,62
44768,2,7920,62
44769,17,7920,62
44770,11,7920,45
44771,11,7920,45
44772,7,7920,400
44773,9,7920,400
44774,11,7920,400
44775,22,7920,62
44776,22,7920,62
44777,9,7920,62
44778,23,7920,62
44779,6,7920,343
44780,7,7920,343
44781,22,7920,62
44782,9,7920,343
44783,22,7920,62
44784,17,7920,62
44785,11,7920,343
44786,14,7920,400
44787,14,7920,62
44788,15,7920,62
44789,14,7920,343
44790,15,7920,343
44791,15,7920,62
44792,14,7920,62
44793,12,7920,62
44794,17,7920,62
44795,0,7920,381
44796,4,7921,406
44797,11,7922,343
44798,4,7922,404
44799,0,7922,141
44800,2,7923,141
44801,4,7923,404
44802,2,7923,141
