,event_type,time_stamp,node
49770,5,6266,107
49771,10,6266,107
49772,3,6266,377
49773,4,6266,107
49774,0,6266,247
49775,1,6266,247
49776,3,6267,70
49777,4,6267,70
49778,0,6267,247
49779,1,6267,247
49780,11,6268,261
49781,1,6268,261
49782,2,6268,198
49783,0,6268,258
49784,11,6268,339
49785,2,6269,184
49786,1,6269,296
49787,9,6269,296
49788,2,6270,243
49789,4,6270,107
49790,5,6270,76
49791,2,6270,76
49792,9,6270,296
49793,4,6270,76
49794,2,6270,394
49795,4,6270,76
49796,0,6271,247
49797,1,6271,247
49798,0,6271,247
49799,1,6271,247
49800,0,6271,258
49801,3,6271,377
49802,3,6271,107
49803,5,6271,107
49804,3,6272,70
49805,10,6272,436
49806,11,6273,339
49807,0,6273,258
49808,0,6273,258
49809,0,6273,247
49810,1,6273,247
49811,2,6273,198
49812,0,6274,247
49813,1,6274,247
49814,2,6274,184
49815,0,6274,247
49816,1,6274,247
49817,0,6275,247
49818,1,6275,247
49819,0,6275,247
49820,1,6275,247
49821,2,6275,243
49822,5,6275,76
49823,2,6275,76
49824,0,6275,261
49825,1,6275,261
49826,0,6276,258
49827,11,6276,339
49828,2,6276,394
49829,0,6276,247
49830,1,6276,247
49831,6,6276,339
49832,0,6276,247
49833,1,6276,247
49834,0,6277,247
49835,3,6277,107
49836,10,6277,107
49837,5,6277,107
49838,1,6277,247
49839,4,6277,107
49840,3,6277,377
49841,0,6277,247
49842,15,6277,247
49843,1,6277,247
49844,3,6277,70
49845,4,6277,70
49846,11,6277,261
49847,1,6277,261
49848,11,6278,261
49849,11,6278,261
49850,1,6278,261
49851,9,6278,296
49852,2,6279,198
49853,7,6279,289
49854,8,6279,289
49855,2,6279,184
49856,4,6280,107
49857,2,6281,243
49858,5,6281,76
49859,2,6281,76
49860,0,6281,247
49861,1,6281,247
49862,4,6281,76
49863,0,6281,247
49864,1,6281,247
49865,2,6281,394
49866,4,6281,76
49867,11,6282,261
49868,1,6282,261
49869,3,6282,377
49870,5,6282,107
49871,3,6282,107
49872,3,6282,70
49873,0,6283,258
49874,11,6283,339
49875,0,6283,247
49876,1,6283,247
49877,15,6283,247
49878,11,6283,339
49879,6,6283,339
49880,12,6283,258
49881,0,6284,247
49882,1,6284,247
49883,0,6284,247
49884,1,6284,247
49885,11,6284,261
49886,1,6284,261
49887,2,6284,184
49888,2,6285,198
49889,18,6285,308
49890,0,6285,247
49891,1,6285,247
49892,0,6285,247
49893,1,6285,247
49894,0,6286,247
49895,1,6286,247
49896,2,6286,243
49897,5,6286,76
49898,2,6286,76
49899,4,6286,76
49900,0,6286,247
49901,1,6286,247
49902,4,6286,76
49903,11,6287,261
49904,1,6287,261
49905,2,6287,394
49906,0,6287,247
49907,1,6287,247
49908,15,6287,247
49909,0,6287,258
49910,11,6287,339
49911,3,6287,107
49912,0,6287,247
49913,5,6287,107
49914,10,6287,107
49915,1,6287,247
49916,3,6287,377
49917,4,6287,107
49918,10,6287,436
49919,1,6287,261
49920,11,6287,261
49921,0,6288,258
49922,11,6288,339
49923,16,6288,258
49924,3,6288,70
49925,4,6288,70
49926,0,6289,258
49927,11,6289,339
49928,0,6289,308
49929,18,6289,308
49930,0,6289,258
49931,11,6289,339
49932,6,6289,339
49933,2,6289,184
49934,0,6290,258
49935,11,6290,261
49936,2,6290,198
49937,18,6290,308
49938,0,6290,247
49939,1,6290,247
49940,4,6291,107
49941,0,6291,247
49942,1,6291,247
49943,2,6291,243
49944,5,6291,76
49945,2,6291,76
49946,4,6292,76
49947,2,6292,394
49948,3,6292,377
49949,5,6292,107
49950,4,6292,76
49951,3,6292,107
49952,1,6292,261
49953,11,6292,261
49954,3,6293,70
49955,17,6293,27
49956,17,6293,31
49957,17,6293,308
49958,0,6293,258
49959,1,6293,261
49960,11,6293,261
49961,0,6293,247
49962,1,6293,247
49963,0,6294,247
49964,1,6294,247
49965,0,6294,247
49966,1,6294,247
49967,2,6294,184
49968,0,6295,247
49969,1,6295,247
49970,0,6295,247
49971,1,6295,247
49972,2,6296,198
49973,0,6296,247
49974,1,6296,247
49975,0,6296,247
49976,1,6296,247
49977,2,6297,243
49978,0,6297,247
49979,1,6297,247
49980,15,6297,247
49981,5,6297,76
49982,2,6297,76
49983,4,6297,76
49984,11,6297,351
49985,4,6297,76
49986,10,6297,107
49987,5,6297,107
49988,3,6298,107
49989,4,6298,107
49990,3,6298,377
49991,2,6298,394
49992,11,6298,339
49993,0,6298,258
49994,3,6298,70
49995,4,6298,70
49996,11,6299,339
49997,0,6299,258
49998,2,6300,184
49999,0,6300,247
50000,1,6301,247
50001,4,6301,107
50002,2,6301,198
50003,2,6302,243
50004,5,6302,76
50005,2,6302,76
50006,18,6302,308
50007,4,6302,76
50008,10,6302,436
50009,3,6303,377
50010,5,6303,107
50011,3,6303,107
50012,2,6303,394
50013,3,6303,70
50014,0,6303,247
50015,0,6303,247
50016,1,6303,247
50017,1,6303,247
50018,15,6303,247
50019,11,6304,30
50020,1,6304,30
50021,0,6304,84
50022,1,6304,84
50023,0,6304,247
50024,1,6304,247
50025,14,6304,84
50026,12,6304,84
50027,2,6305,184
50028,2,6307,198
50029,0,6307,247
50030,1,6307,247
50031,9,6307,296
50032,1,6307,296
50033,2,6308,243
50034,5,6308,76
50035,2,6308,76
50036,18,6308,308
50037,4,6308,76
50038,3,6308,107
50039,10,6308,107
50040,5,6308,107
50041,4,6308,107
50042,3,6308,377
50043,4,6308,76
50044,3,6309,70
50045,3,6309,70
50046,4,6309,70
50047,18,6309,308
50048,2,6309,394
50049,1,6309,30
50050,7,6309,431
50051,7,6309,270
50052,8,6309,270
50053,0,6309,84
50054,7,6309,415
50055,8,6309,431
50056,11,6309,30
50057,8,6309,415
50058,1,6309,84
50059,12,6309,84
50060,14,6309,84
50061,18,6309,308
50062,0,6310,258
50063,18,6310,308
50064,11,6310,339
50065,2,6310,184
50066,18,6310,308
50067,0,6311,247
50068,1,6311,247
50069,3,6311,195
50070,18,6311,308
50071,9,6311,296
50072,1,6311,296
50073,18,6312,308
50074,4,6312,107
50075,8,6312,260
50076,7,6312,260
50077,18,6312,308
50078,2,6312,198
50079,1,6312,296
50080,9,6312,296
50081,18,6313,308
50082,2,6313,243
50083,2,6313,76
50084,5,6313,76
50085,3,6313,377
50086,4,6313,76
50087,5,6313,107
50088,3,6313,107
50089,4,6313,76
50090,0,6313,247
50091,1,6314,247
50092,18,6314,308
50093,3,6314,70
50094,1,6314,194
50095,0,6314,222
50096,11,6314,194
50097,1,6314,247
50098,0,6314,247
50099,2,6314,394
50100,18,6314,308
50101,11,6314,339
50102,16,6314,258
50103,6,6314,258
50104,0,6314,247
50105,1,6315,247
50106,6,6315,339
50107,18,6315,308
50108,2,6315,184
50109,0,6315,247
50110,1,6315,247
50111,18,6315,308
50112,0,6315,258
50113,0,6316,247
50114,1,6316,247
50115,0,6316,247
50116,1,6316,247
50117,18,6316,308
50118,0,6317,247
50119,1,6317,247
50120,0,6317,247
50121,1,6317,247
50122,18,6317,308
50123,18,6317,308
50124,2,6318,198
50125,10,6318,436
50126,18,6318,308
50127,18,6318,308
50128,2,6318,243
50129,5,6318,107
50130,10,6318,107
50131,5,6318,76
50132,3,6318,107
50133,4,6318,107
50134,2,6318,76
50135,18,6319,308
50136,3,6319,377
50137,18,6320,308
50138,2,6320,394
50139,3,6320,70
50140,4,6320,70
50141,18,6320,308
50142,2,6320,184
50143,0,6321,247
50144,1,6321,247
50145,18,6321,308
50146,0,6321,247
50147,1,6321,247
50148,18,6321,308
50149,0,6322,258
50150,18,6322,308
50151,12,6322,258
50152,18,6322,308
50153,4,6322,107
50154,18,6322,308
50155,0,6323,247
50156,1,6323,247
50157,2,6323,198
50158,18,6323,308
50159,0,6324,247
50160,1,6324,247
50161,2,6324,243
50162,5,6324,76
50163,2,6324,76
50164,18,6324,308
50165,4,6324,76
50166,0,6324,247
50167,1,6324,247
50168,3,6324,377
50169,18,6324,308
50170,4,6324,76
50171,3,6325,107
50172,5,6325,107
50173,0,6325,247
50174,1,6325,247
50175,3,6325,70
50176,18,6325,308
50177,0,6325,258
50178,0,6325,247
50179,1,6325,247
50180,2,6325,184
50181,2,6325,394
50182,18,6326,308
50183,0,6326,247
50184,1,6326,247
50185,0,6326,247
50186,1,6326,247
50187,18,6326,308
50188,0,6327,247
50189,1,6327,247
50190,0,6327,247
50191,1,6327,247
50192,18,6327,308
50193,0,6327,258
50194,18,6328,308
50195,18,6328,308
50196,2,6329,198
50197,16,6329,258
50198,11,6329,339
50199,6,6329,258
50200,2,6329,243
50201,5,6329,76
50202,2,6329,76
50203,4,6329,76
50204,18,6329,308
50205,4,6330,76
50206,3,6330,107
50207,5,6330,107
50208,10,6330,107
50209,3,6330,377
50210,4,6330,107
50211,2,6330,184
50212,3,6330,70
50213,3,6330,70
50214,4,6330,70
50215,18,6330,308
50216,0,6331,247
50217,1,6331,247
50218,2,6331,394
50219,18,6331,308
50220,18,6331,308
50221,18,6332,308
50222,9,6332,258
50223,18,6332,308
50224,11,6332,339
50225,6,6332,339
50226,18,6333,308
50227,10,6333,436
50228,18,6333,308
50229,1,6333,247
50230,0,6333,247
50231,4,6333,107
50232,18,6333,308
50233,0,6334,247
50234,1,6334,247
50235,0,6334,247
50236,1,6334,247
50237,2,6334,198
50238,2,6335,243
50239,5,6335,76
50240,2,6335,76
50241,0,6335,247
50242,1,6335,247
50243,4,6335,76
50244,3,6335,377
50245,18,6335,308
50246,3,6335,107
50247,5,6335,107
50248,0,6335,247
50249,1,6335,247
50250,18,6335,308
50251,2,6335,184
50252,3,6335,70
50253,18,6335,308
50254,4,6336,76
50255,0,6336,247
50256,1,6336,247
50257,0,6336,247
50258,1,6336,247
50259,2,6336,394
50260,18,6336,308
50261,0,6337,247
50262,1,6337,247
50263,10,6337,75
50264,9,6337,75
50265,1,6337,75
50266,15,6337,75
50267,9,6337,75
50268,4,6337,75
50269,13,6337,75
50270,2,6340,62
50271,2,6340,198
50272,2,6340,243
50273,5,6340,76
50274,2,6340,76
50275,3,6340,107
50276,10,6340,107
50277,5,6340,107
50278,4,6340,107
50279,4,6340,76
50280,18,6340,308
50281,3,6340,377
50282,0,6340,258
50283,2,6340,184
50284,0,6340,247
50285,2,6340,289
50286,1,6340,247
50287,4,6341,76
50288,3,6341,70
50289,4,6341,70
50290,9,6341,20
50291,17,6341,20
50292,17,6342,20
50293,1,6342,20
50294,13,6342,20
50295,11,6342,75
50296,2,6342,394
50297,9,6342,296
50298,2,6343,260
50299,9,6343,386
50300,5,6343,386
50301,10,6343,386
50302,22,6343,386
50303,4,6343,386
50304,13,6343,386
50305,0,6343,258
50306,11,6343,339
50307,19,6343,70
50308,9,6343,70
50309,6,6343,70
50310,13,6343,70
50311,0,6343,247
50312,1,6343,247
50313,13,6343,70
50314,13,6343,70
50315,17,6344,20
50316,17,6344,20
50317,4,6344,107
50318,0,6344,247
50319,1,6344,247
50320,0,6344,247
50321,1,6344,247
50322,0,6344,261
50323,1,6344,261
50324,0,6345,247
50325,1,6345,247
50326,3,6345,70
50327,4,6345,20
50328,18,6345,308
50329,2,6345,248
50330,9,6345,296
50331,3,6345,377
50332,2,6345,243
50333,0,6345,247
50334,1,6345,247
50335,2,6345,198
50336,5,6345,76
50337,2,6345,76
50338,3,6345,107
50339,5,6345,107
50340,2,6346,184
50341,4,6346,76
50342,0,6346,247
50343,1,6346,247
50344,3,6346,70
50345,9,6346,296
50346,1,6346,296
50347,3,6346,70
50348,0,6346,247
50349,1,6346,247
50350,2,6347,235
50351,8,6347,254
50352,7,6347,182
50353,7,6347,254
50354,8,6347,182
50355,2,6347,248
50356,8,6347,20
50357,7,6347,20
50358,8,6347,230
50359,7,6347,230
50360,8,6347,386
50361,0,6347,247
50362,7,6347,386
50363,15,6347,247
50364,1,6347,247
50365,7,6347,54
50366,8,6347,54
50367,2,6347,233
50368,9,6347,296
50369,2,6347,394
50370,2,6348,235
50371,17,6348,121
50372,17,6348,395
50373,17,6348,107
50374,2,6348,233
50375,10,6348,436
50376,2,6348,386
50377,2,6349,67
50378,2,6349,238
50379,9,6350,296
50380,9,6350,296
50381,5,6350,386
50382,0,6351,247
50383,1,6351,247
50384,3,6351,107
50385,10,6351,107
50386,5,6351,107
50387,4,6351,107
50388,2,6351,243
50389,3,6351,377
50390,5,6351,76
50391,2,6351,76
50392,2,6351,184
50393,2,6351,198
50394,0,6351,247
50395,1,6351,247
50396,4,6351,76
50397,9,6351,296
50398,1,6351,296
50399,3,6351,70
50400,4,6352,76
50401,9,6353,296
50402,1,6353,296
50403,2,6353,394
50404,0,6353,247
50405,15,6353,247
50406,1,6353,247
50407,0,6353,258
50408,17,6354,254
50409,9,6354,296
50410,1,6354,296
50411,0,6354,247
50412,1,6354,247
50413,4,6354,107
50414,17,6354,254
50415,6,6354,254
50416,9,6354,320
50417,3,6354,320
50418,13,6354,320
50419,0,6354,247
50420,1,6354,247
50421,11,6354,254
50422,6,6355,254
50423,0,6355,247
50424,1,6355,247
50425,15,6355,370
50426,1,6355,370
50427,9,6355,370
50428,3,6355,56
50429,9,6355,258
50430,13,6355,258
50431,0,6355,247
50432,1,6355,247
50433,3,6356,377
50434,2,6356,184
50435,9,6356,296
50436,0,6356,247
50437,1,6356,247
50438,5,6356,107
50439,3,6356,107
50440,10,6356,254
50441,2,6356,243
50442,4,6356,254
50443,5,6356,76
50444,2,6356,76
50445,4,6356,76
50446,3,6356,70
50447,2,6356,198
50448,0,6356,247
50449,1,6356,247
50450,18,6357,308
50451,4,6357,76
50452,0,6357,247
50453,1,6357,247
50454,15,6357,247
50455,2,6358,394
50456,18,6359,308
50457,8,6360,354
50458,3,6360,273
50459,19,6360,273
50460,7,6360,354
50461,3,6360,273
50462,6,6360,273
50463,8,6360,232
50464,7,6360,232
50465,8,6360,197
50466,7,6360,197
50467,7,6360,281
50468,8,6360,281
50469,0,6361,247
50470,1,6361,247
50471,2,6361,184
50472,3,6361,107
50473,10,6361,107
50474,5,6361,107
50475,4,6361,107
50476,3,6361,377
50477,9,6361,296
50478,1,6361,296
50479,2,6361,243
50480,5,6362,76
50481,2,6362,76
50482,3,6362,70
50483,4,6362,70
50484,3,6362,70
50485,10,6362,281
50486,2,6362,198
50487,10,6363,354
50488,4,6363,354
50489,10,6363,197
50490,4,6363,197
50491,0,6363,247
50492,1,6363,247
50493,0,6364,247
50494,1,6364,247
50495,10,6364,436
50496,7,6364,244
50497,8,6364,244
50498,2,6364,394
50499,3,6364,354
50500,4,6365,107
50501,2,6366,184
50502,3,6366,377
50503,5,6366,107
50504,3,6366,107
50505,0,6367,261
50506,1,6367,261
50507,3,6367,70
50508,2,6367,243
50509,2,6367,76
50510,5,6367,76
50511,0,6367,247
50512,1,6367,247
50513,4,6367,76
50514,2,6367,198
50515,4,6368,76
50516,0,6369,16
50517,2,6369,394
50518,0,6371,247
50519,1,6371,247
50520,2,6371,184
50521,5,6372,107
50522,10,6372,107
50523,3,6372,107
50524,4,6372,107
50525,3,6372,377
50526,3,6372,70
50527,2,6372,243
50528,4,6372,70
50529,5,6372,76
50530,2,6372,76
50531,4,6372,76
50532,4,6373,76
50533,2,6373,198
50534,0,6373,247
50535,1,6373,247
50536,0,6374,247
50537,1,6374,247
50538,0,6374,247
50539,1,6374,247
50540,0,6375,247
50541,1,6375,247
50542,11,6375,30
50543,1,6375,30
50544,2,6375,44
50545,1,6375,84
50546,0,6375,84
50547,2,6375,394
50548,12,6375,84
50549,14,6375,84
50550,0,6375,247
50551,4,6375,107
50552,1,6375,247
50553,0,6376,247
50554,1,6376,247
50555,0,6376,247
50556,1,6376,247
50557,2,6376,184
50558,0,6377,247
50559,1,6377,247
50560,3,6377,377
50561,5,6377,107
50562,3,6377,107
50563,0,6377,55
50564,10,6377,55
50565,11,6377,55
50566,4,6377,55
50567,0,6377,247
50568,1,6377,247
50569,0,6377,55
50570,11,6377,55
50571,9,6377,55
50572,3,6377,70
50573,9,6377,296
50574,1,6377,296
50575,12,6378,55
50576,14,6378,55
50577,2,6378,243
50578,5,6378,76
50579,2,6378,76
50580,9,6378,55
50581,9,6378,296
50582,1,6378,296
50583,9,6378,296
50584,2,6379,198
50585,3,6379,20
50586,3,6379,244
50587,3,6379,244
50588,10,6379,436
50589,0,6380,247
50590,1,6380,247
50591,2,6380,394
50592,9,6381,296
50593,1,6381,296
50594,9,6381,55
50595,0,6381,55
50596,9,6381,55
50597,2,6381,184
50598,9,6382,55
50599,3,6382,107
50600,5,6382,107
50601,10,6382,107
50602,3,6382,377
50603,4,6382,107
50604,9,6382,55
50605,12,6383,55
50606,14,6383,55
50607,20,6383,71
50608,3,6383,70
50609,3,6383,70
50610,4,6383,70
50611,2,6383,243
50612,5,6383,76
50613,2,6383,76
50614,4,6383,76
50615,0,6383,247
50616,1,6383,247
50617,18,6384,308
50618,4,6384,76
50619,1,6384,247
50620,0,6384,247
50621,2,6384,198
50622,1,6384,247
50623,0,6384,247
50624,0,6385,247
50625,1,6385,247
50626,1,6385,247
50627,0,6385,247
50628,16,6385,55
50629,9,6386,55
50630,4,6386,107
50631,12,6386,55
50632,14,6386,55
50633,11,6386,55
50634,0,6386,55
50635,1,6386,247
50636,0,6386,247
50637,2,6386,394
50638,9,6386,55
50639,1,6386,247
50640,0,6386,247
50641,20,6386,71
50642,2,6386,184
50643,18,6387,308
50644,1,6387,247
50645,0,6387,247
50646,3,6387,377
50647,3,6387,107
50648,5,6387,107
50649,9,6388,55
50650,3,6388,70
50651,9,6388,55
50652,2,6388,243
50653,5,6388,76
50654,2,6389,76
50655,12,6389,55
50656,14,6389,55
50657,4,6389,76
50658,4,6389,76
50659,9,6389,55
50660,2,6390,198
50661,1,6390,247
50662,0,6390,247
50663,0,6391,55
50664,0,6391,247
50665,1,6391,247
50666,2,6392,394
50667,2,6392,184
50668,5,6393,107
50669,10,6393,107
50670,3,6393,107
50671,3,6393,377
50672,4,6393,107
50673,11,6393,30
50674,1,6393,30
50675,0,6393,84
50676,1,6393,84
50677,14,6393,84
50678,12,6393,84
50679,3,6393,70
50680,4,6393,70
50681,0,6393,247
50682,1,6393,247
50683,0,6394,258
50684,11,6394,339
50685,2,6394,243
50686,1,6394,247
50687,0,6394,247
50688,5,6394,76
50689,2,6394,76
50690,4,6394,76
50691,10,6394,436
50692,1,6394,247
50693,0,6394,247
50694,4,6395,76
50695,0,6395,247
50696,1,6395,247
50697,2,6395,198
50698,1,6395,247
50699,0,6395,247
50700,1,6396,247
50701,0,6396,247
50702,4,6396,107
50703,20,6396,71
50704,1,6396,247
50705,0,6396,247
50706,2,6397,184
50707,1,6397,247
50708,15,6397,247
50709,0,6397,247
50710,9,6397,296
50711,2,6397,394
50712,1,6397,296
50713,3,6398,377
50714,3,6398,107
50715,5,6398,107
50716,3,6398,70
50717,20,6398,71
50718,1,6399,296
50719,9,6399,296
50720,2,6399,243
50721,5,6399,76
50722,2,6399,76
50723,4,6400,76
50724,4,6400,76
50725,17,6400,20
50726,0,6401,247
50727,1,6401,247
50728,2,6401,198
50729,0,6401,247
50730,1,6401,247
50731,2,6402,184
50732,20,6403,71
50733,2,6403,394
50734,3,6403,107
50735,10,6403,107
50736,5,6403,107
50737,0,6403,247
50738,4,6403,107
50739,1,6403,247
50740,3,6403,377
50741,0,6403,247
50742,1,6404,247
50743,3,6404,70
50744,4,6404,70
50745,0,6404,247
50746,1,6404,247
50747,9,6404,296
50748,1,6404,296
50749,0,6404,247
50750,1,6405,247
50751,2,6405,243
50752,5,6405,76
50753,2,6405,76
50754,0,6405,247
50755,1,6405,247
50756,2,6405,260
50757,9,6405,296
50758,1,6405,296
50759,9,6405,296
50760,1,6405,296
50761,0,6406,247
50762,1,6406,247
50763,0,6406,296
50764,17,6406,70
50765,0,6406,247
50766,1,6406,247
50767,2,6406,198
50768,9,6406,296
50769,0,6407,247
50770,1,6407,247
50771,4,6407,107
50772,9,6407,296
50773,2,6407,184
50774,1,6407,296
50775,0,6407,247
50776,1,6407,247
50777,15,6407,247
50778,20,6407,71
50779,0,6408,296
50780,1,6408,296
50781,9,6408,296
50782,2,6408,394
50783,3,6408,377
50784,3,6408,107
50785,5,6408,107
50786,3,6409,70
50787,9,6409,296
50788,10,6409,436
50789,1,6409,296
50790,9,6410,296
50791,1,6410,296
50792,2,6410,243
50793,5,6410,76
50794,2,6410,76
50795,4,6410,76
50796,17,6411,395
50797,0,6411,247
50798,1,6411,247
50799,1,6411,25
50800,1,6411,151
50801,0,6411,25
50802,11,6411,151
50803,4,6411,76
50804,0,6411,247
50805,1,6411,247
50806,2,6412,198
50807,2,6412,184
50808,0,6413,247
50809,15,6413,247
50810,1,6413,247
50811,3,6413,107
50812,10,6413,107
50813,5,6413,107
50814,4,6413,107
50815,3,6414,377
50816,0,6414,247
50817,1,6414,247
50818,2,6414,394
50819,3,6414,70
50820,4,6414,70
50821,0,6414,247
50822,1,6414,247
50823,0,6415,247
50824,1,6415,247
50825,9,6415,258
50826,11,6415,339
50827,6,6415,339
50828,12,6415,258
50829,9,6415,296
50830,0,6415,247
50831,1,6415,247
50832,2,6416,243
50833,5,6416,76
50834,2,6416,76
50835,0,6416,247
50836,1,6416,247
50837,4,6416,76
50838,4,6416,76
50839,0,6416,247
50840,1,6416,247
50841,0,6417,247
50842,1,6417,247
50843,0,6417,247
50844,1,6417,247
50845,15,6417,247
50846,4,6417,107
50847,2,6417,198
50848,2,6417,184
50849,9,6418,296
50850,3,6419,377
50851,3,6419,107
50852,5,6419,107
50853,0,6419,258
50854,11,6419,339
50855,12,6419,258
50856,9,6419,296
50857,1,6419,296
50858,0,6419,258
50859,11,6419,339
50860,2,6419,394
50861,3,6419,70
50862,0,6421,247
50863,1,6421,247
50864,0,6421,258
50865,2,6421,243
50866,5,6421,76
50867,2,6421,76
50868,4,6421,76
50869,0,6421,247
50870,1,6421,247
50871,4,6422,76
50872,2,6422,184
50873,2,6423,198
50874,0,6423,247
50875,15,6423,247
50876,1,6423,247
50877,0,6424,247
50878,9,6424,296
50879,1,6424,247
50880,3,6424,107
50881,10,6424,107
50882,5,6424,107
50883,4,6424,107
50884,3,6424,377
50885,20,6425,71
50886,3,6425,70
50887,4,6425,70
50888,2,6425,394
50889,10,6425,436
50890,2,6425,394
50891,0,6425,258
50892,2,6426,243
50893,2,6426,76
50894,5,6426,76
50895,4,6427,76
50896,4,6427,76
50897,20,6427,71
50898,0,6427,247
50899,1,6427,247
50900,2,6427,184
50901,4,6427,107
50902,2,6428,198
50903,20,6429,71
50904,9,6429,296
50905,1,6429,296
50906,3,6429,377
50907,5,6429,107
50908,3,6429,107
50909,20,6429,71
50910,3,6430,70
50911,2,6430,394
50912,0,6430,247
50913,1,6430,247
50914,0,6431,247
50915,1,6431,247
50916,2,6432,243
50917,5,6432,76
50918,2,6432,76
50919,4,6432,76
50920,4,6432,76
50921,2,6433,184
50922,0,6433,247
50923,1,6433,247
50924,0,6434,247
50925,1,6434,247
50926,2,6434,198
50927,0,6434,247
50928,1,6434,247
50929,3,6434,107
50930,5,6434,107
50931,10,6434,107
50932,4,6434,107
50933,3,6434,377
50934,0,6435,247
50935,1,6435,247
50936,3,6435,70
50937,4,6435,70
50938,0,6435,258
50939,0,6435,247
50940,12,6435,258
50941,1,6435,247
50942,1,6435,247
50943,0,6435,247
50944,0,6436,247
50945,1,6436,247
50946,2,6436,394
50947,0,6436,247
50948,1,6436,247
50949,0,6436,247
50950,1,6436,247
50951,20,6437,71
50952,0,6437,247
50953,1,6437,247
50954,2,6437,243
50955,5,6437,76
50956,2,6437,76
50957,9,6437,296
50958,1,6437,296
50959,4,6437,76
50960,0,6437,308
50961,18,6437,308
50962,2,6438,184
50963,4,6438,76
50964,4,6438,107
50965,0,6438,247
50966,1,6438,247
50967,0,6439,247
50968,1,6439,247
50969,20,6439,71
50970,0,6439,247
50971,1,6439,247
50972,2,6439,198
50973,5,6440,107
50974,3,6440,377
50975,3,6440,107
50976,10,6440,107
50977,4,6440,107
50978,0,6440,247
50979,1,6440,247
50980,5,6440,107
50981,3,6440,107
50982,10,6440,436
50983,0,6440,247
50984,3,6440,70
50985,1,6440,247
50986,0,6441,247
50987,1,6441,247
50988,0,6441,247
50989,1,6441,247
50990,2,6441,394
50991,0,6442,247
50992,1,6442,247
50993,5,6442,76
50994,2,6442,243
50995,2,6443,76
50996,2,6443,184
50997,4,6443,76
50998,4,6443,76
50999,4,6444,107
51000,2,6445,198
51001,5,6445,107
51002,3,6445,107
51003,3,6445,377
51004,0,6445,247
51005,1,6445,247
51006,3,6445,70
51007,4,6445,70
51008,0,6446,247
51009,1,6446,247
51010,2,6447,394
51011,0,6448,247
51012,1,6448,247
51013,2,6448,184
51014,5,6448,76
51015,2,6448,243
51016,2,6448,76
51017,1,6448,247
51018,0,6448,247
51019,0,6449,247
51020,1,6449,247
51021,0,6449,247
51022,1,6449,247
51023,1,6450,247
51024,0,6450,247
51025,3,6450,107
51026,5,6450,107
51027,3,6450,377
51028,10,6450,107
51029,4,6450,107
51030,1,6450,247
51031,0,6450,247
51032,2,6450,198
51033,3,6451,70
51034,0,6451,247
51035,1,6451,247
51036,1,6451,247
51037,0,6451,247
51038,0,6452,247
51039,15,6452,247
51040,1,6452,247
51041,2,6452,394
51042,2,6452,394
51043,2,6453,184
51044,5,6453,76
51045,2,6453,243
51046,2,6453,76
51047,4,6453,76
51048,4,6454,107
51049,4,6454,76
51050,10,6455,436
51051,3,6455,107
51052,5,6455,107
51053,3,6455,377
51054,0,6455,247
51055,1,6455,247
51056,3,6456,70
51057,2,6456,198
51058,4,6456,70
51059,3,6456,70
51060,2,6458,394
51061,1,6458,247
51062,0,6458,247
51063,15,6458,247
51064,2,6458,184
51065,1,6458,247
51066,0,6458,247
51067,5,6459,76
51068,2,6459,76
51069,2,6459,243
51070,4,6459,76
51071,0,6459,247
51072,1,6459,247
51073,4,6459,76
51074,1,6459,247
51075,0,6459,247
51076,0,6460,247
51077,1,6460,247
51078,0,6460,247
51079,1,6460,247
51080,3,6460,107
51081,10,6460,107
51082,5,6460,107
51083,3,6460,377
51084,4,6461,107
51085,0,6461,247
51086,1,6461,247
51087,3,6461,70
51088,0,6461,254
51089,0,6461,247
51090,1,6461,247
51091,2,6461,198
51092,12,6461,254
51093,14,6461,254
51094,0,6462,247
51095,15,6462,247
51096,1,6462,247
51097,2,6463,184
51098,2,6463,394
51099,2,6464,394
51100,4,6464,107
51101,5,6464,76
51102,2,6464,243
51103,2,6464,76
51104,0,6465,247
51105,1,6465,247
51106,0,6465,247
51107,1,6465,247
51108,5,6466,107
51109,3,6466,107
51110,3,6466,377
51111,0,6466,247
51112,1,6466,247
51113,3,6466,70
51114,3,6466,70
51115,4,6466,70
51116,2,6467,198
51117,0,6468,247
51118,1,6468,247
51119,2,6468,184
51120,0,6468,247
51121,1,6468,247
51122,2,6469,394
51123,0,6469,247
51124,1,6469,247
51125,2,6469,76
51126,5,6469,76
51127,0,6469,247
51128,2,6469,243
51129,1,6469,247
51130,4,6470,76
51131,0,6470,247
51132,1,6470,247
51133,4,6470,76
51134,0,6470,247
51135,1,6470,247
51136,10,6471,436
51137,5,6471,107
51138,3,6471,377
51139,3,6471,107
51140,10,6471,107
51141,4,6471,107
51142,0,6471,247
51143,1,6471,247
51144,0,6471,247
51145,3,6471,70
51146,15,6471,247
51147,1,6471,247
51148,2,6472,198
51149,7,6473,289
51150,8,6473,289
51151,2,6473,184
51152,2,6474,394
51153,4,6474,107
51154,2,6475,394
51155,5,6475,76
51156,2,6475,243
51157,2,6475,76
51158,4,6475,76
51159,4,6475,76
51160,0,6475,247
51161,1,6475,247
51162,3,6476,107
51163,5,6476,107
51164,3,6476,377
51165,3,6477,70
51166,3,6477,70
51167,4,6477,70
